Date,Open,High,Low,Close,Volume
15/01/2015,176.89700,229.06700,176.89700,209.84399,81773504
16/01/2015,209.07001,221.59100,199.77100,208.09700,38421000
17/01/2015,207.83400,211.73100,194.87500,199.26000,23469700
18/01/2015,200.05000,218.69501,194.50600,210.33901,30085100
19/01/2015,211.47099,216.72800,207.31799,214.86099,18658300
20/01/2015,212.90700,215.24100,205.15300,211.31500,24051100
21/01/2015,211.37801,227.78799,211.21201,226.89700,29924600
22/01/2015,227.32201,237.01900,226.43401,233.40601,33544600
23/01/2015,233.51700,234.84500,225.19600,232.87900,24621700
24/01/2015,232.70000,248.21001,230.02200,247.84700,24782500
25/01/2015,247.35201,255.07401,243.89000,253.71800,33582700
26/01/2015,254.07900,309.38400,254.07900,273.47299,106794000
27/01/2015,273.16699,275.48001,250.65300,263.47501,44399000
28/01/2015,263.35101,266.53500,227.04601,233.91499,44352200
29/01/2015,233.34801,238.70599,220.71201,233.51300,32213400
30/01/2015,232.77200,242.85100,225.83901,226.42500,26605200
31/01/2015,226.44099,233.50400,216.30901,217.46401,23348200
01/02/2015,216.86700,231.57401,212.01500,226.97200,29128500
02/02/2015,226.49100,242.17500,222.65900,238.22900,30612100
03/02/2015,237.45400,245.95700,224.48300,227.26801,40783700
04/02/2015,227.51100,230.05800,221.11301,226.85300,26594300
05/02/2015,227.66499,239.40500,214.72501,217.11099,22516400
06/02/2015,216.92300,230.51000,216.23200,222.26601,24435300
07/02/2015,222.63300,230.29900,222.60700,227.75400,21604200
08/02/2015,227.69299,229.43800,221.07700,223.41200,17145200
09/02/2015,223.38901,223.97701,217.01900,220.11000,27791300
10/02/2015,220.28200,221.80701,215.33200,219.83901,21115100
11/02/2015,219.73200,223.40601,218.07401,219.18500,17201900
12/02/2015,219.20799,222.19901,217.61400,221.76401,15206200
13/02/2015,221.96899,240.25900,221.26199,235.42700,42744400
14/02/2015,235.52800,259.80801,235.52800,257.32101,49732500
15/02/2015,257.50699,265.61099,227.68401,234.82500,56552400
16/02/2015,234.82500,239.52100,229.02200,233.84300,28153700
17/02/2015,233.42200,245.77499,232.31400,243.61000,27363100
18/02/2015,243.78000,244.25101,232.34000,236.32600,25200800
19/02/2015,236.41000,242.67200,235.59200,240.28301,18270500
20/02/2015,240.25101,247.10100,239.29900,243.77901,23876700
21/02/2015,243.75200,255.32001,243.18401,244.53400,12284200
22/02/2015,244.54401,246.39200,233.85100,235.97701,19527000
23/02/2015,235.99500,240.10899,232.42101,238.89200,16400000
24/02/2015,238.99800,239.90100,236.40199,238.73500,14200400
25/02/2015,238.89000,239.34000,235.53000,237.47000,11496200
26/02/2015,237.33701,237.71001,234.25700,236.42600,13619400
27/02/2015,236.43601,256.65302,236.43601,253.82800,44013900
28/02/2015,253.52000,254.69200,249.47900,254.26300,13949300
01/03/2015,254.28301,261.66000,245.93300,260.20200,25213700
02/03/2015,260.35700,276.30100,258.31299,275.67001,40465700
03/03/2015,275.04599,285.79599,268.16101,281.70200,50461300
04/03/2015,281.98999,284.22501,268.12601,273.09201,41383000
05/03/2015,272.73901,281.66699,264.76901,276.17801,41302400
06/03/2015,275.60001,277.60800,270.01502,272.72299,28918900
07/03/2015,272.29401,277.85400,270.13300,276.26099,17825900
08/03/2015,276.43301,277.85800,272.56500,274.35400,22067900
09/03/2015,274.81201,292.70099,273.89301,289.60700,59178200
10/03/2015,289.86200,300.04401,289.74301,291.76001,67770800
11/03/2015,291.52499,297.39099,290.50800,296.37900,33963900
12/03/2015,296.12701,297.08801,292.41299,294.35400,32585200
13/03/2015,294.11801,294.49799,285.33701,285.33701,31421500
14/03/2015,284.44199,286.34201,280.97601,281.88501,22612300
15/03/2015,281.42499,286.52899,280.99600,286.39301,11970100
16/03/2015,285.68500,294.11200,285.68500,290.59299,21516100
17/03/2015,290.59500,292.36499,284.37399,285.50501,21497200
18/03/2015,285.06699,285.33600,249.87000,256.29901,57008000
19/03/2015,255.88001,264.24399,248.63600,260.92801,52732000
20/03/2015,260.95599,264.84799,259.16199,261.74899,18456700
21/03/2015,261.64401,262.19601,255.64999,260.02499,17130100
22/03/2015,259.91699,269.74701,259.59000,267.95999,18438100
23/03/2015,267.89499,277.29700,261.74500,266.73999,22811900
24/03/2015,266.57700,267.00299,244.15500,245.59500,40073700
25/03/2015,247.47200,249.19000,236.51500,246.19701,35866900
26/03/2015,246.27600,254.35400,244.90500,248.53200,25730000
27/03/2015,248.56599,256.81101,245.21300,247.02901,17274900
28/03/2015,246.97501,254.20500,246.97501,252.79800,16040900
29/03/2015,252.74001,253.13901,240.85001,242.71300,21699400
30/03/2015,242.87900,249.24200,239.21401,247.52600,23009600
31/03/2015,247.45400,248.73000,242.73900,244.22400,22672000
01/04/2015,244.22301,247.54100,241.16000,247.27200,22877200
02/04/2015,247.08901,254.46100,245.41600,253.00501,26272600
03/04/2015,253.07401,256.04300,251.87900,254.32201,23146600
04/04/2015,254.29100,255.25800,251.10001,253.69701,12493500
05/04/2015,253.76100,260.67499,251.94200,260.59799,19649200
06/04/2015,260.72101,261.79800,254.57500,255.49200,20034200
07/04/2015,255.27400,255.80499,252.20500,253.17999,18467400
08/04/2015,253.06400,253.84700,244.21500,245.02200,30086400
09/04/2015,244.75101,246.11800,239.39999,243.67600,21643500
10/04/2015,243.69400,243.69400,232.77100,236.07201,28882000
11/04/2015,236.01601,239.53700,234.17500,236.55200,16365200
12/04/2015,236.53500,237.72800,233.49500,236.15300,12387900
13/04/2015,235.95000,236.93500,221.99600,224.58701,31181800
14/04/2015,224.75900,224.97600,216.32300,219.15900,31719000
15/04/2015,219.07300,223.83299,218.64900,223.83299,22562000
16/04/2015,223.91701,229.67200,223.91701,228.57300,24805400
17/04/2015,228.57500,228.90601,221.94200,222.88200,20429800
18/04/2015,222.85300,224.31599,220.87601,223.35600,12939000
19/04/2015,223.45599,226.35300,222.37300,222.60001,15021500
20/04/2015,222.61200,226.35100,221.97701,224.62601,18364700
21/04/2015,224.62000,235.26900,224.30100,235.26900,24978000
22/04/2015,235.60201,237.90900,233.47600,234.17600,23847900
23/04/2015,234.05299,236.47501,233.19901,236.46201,17036000
24/04/2015,235.97000,236.30499,229.93300,231.26801,21448700
25/04/2015,231.23500,232.56101,226.33701,226.39000,13957200
26/04/2015,226.41000,226.94400,214.87399,219.42999,28943700
27/04/2015,219.42900,233.30499,218.02300,229.28600,38574000
28/04/2015,228.96899,229.49500,223.06900,225.85500,21469200
29/04/2015,225.59100,227.03999,223.42999,225.80800,18936500
30/04/2015,225.69299,239.56300,224.99300,236.14500,33818600
01/05/2015,235.93900,238.96600,232.07900,232.07900,18815300
02/05/2015,232.34100,235.72701,232.34100,234.92999,12535500
03/05/2015,234.88001,243.24001,234.08299,240.35800,18494100
04/05/2015,240.35600,242.63800,237.81000,239.01801,21223400
05/05/2015,238.85201,239.20400,232.05400,236.12100,23929100
06/05/2015,236.24899,236.45400,229.23100,229.78200,29587200
07/05/2015,229.66200,239.10500,228.57300,237.33400,29064400
08/05/2015,237.20400,246.27499,236.27400,243.86301,27445500
09/05/2015,243.76900,247.80400,239.63901,241.83200,19790500
10/05/2015,241.72900,244.06799,238.84900,240.29601,15019100
11/05/2015,240.29900,244.27000,239.37601,242.15801,20892300
12/05/2015,242.14500,242.88100,240.09900,241.11200,19282600
13/05/2015,241.39800,243.70400,235.04500,236.37700,27180100
14/05/2015,236.21401,237.79900,234.05701,236.92900,24413700
15/05/2015,236.95500,238.75301,236.79500,237.60500,16329400
16/05/2015,237.64400,237.69701,235.29500,236.15300,11089700
17/05/2015,236.01000,238.02499,236.01000,236.80200,11134300
18/05/2015,236.88699,237.21001,232.46001,233.12801,16780300
19/05/2015,233.03700,234.15100,231.81700,231.94701,14241900
20/05/2015,231.89000,234.68300,231.84200,234.01801,15499400
21/05/2015,234.01601,236.24200,233.83501,235.34399,15108900
22/05/2015,235.32100,240.96899,235.06000,240.34801,27003000
23/05/2015,240.28600,241.02499,238.69099,238.87199,14605000
24/05/2015,238.97600,241.97800,238.81101,240.95300,11508000
25/05/2015,240.92700,241.02100,236.63699,237.11000,14423900
26/05/2015,237.10400,238.24200,235.69200,237.11600,16425000
27/05/2015,237.06500,238.63600,236.69501,237.28301,18837000
28/05/2015,237.25700,237.82401,236.65199,237.40801,13829600
29/05/2015,237.37700,237.52200,235.73100,237.09599,14805000
30/05/2015,237.09200,237.09300,232.04601,233.34500,14098600
31/05/2015,233.13500,233.25200,229.54201,230.19000,14730800
01/06/2015,230.23300,231.71300,221.29601,222.92600,26090500
02/06/2015,222.89400,226.41600,222.41901,225.80299,20459000
03/06/2015,225.73599,227.40401,223.92999,225.87399,17752400
04/06/2015,225.77200,226.58099,224.05400,224.32401,14728100
05/06/2015,224.15401,225.96800,223.17900,224.95200,18056500
06/06/2015,225.00501,225.71899,224.37900,225.61900,11131500
07/06/2015,225.59599,226.19400,222.65199,222.88100,13318400
08/06/2015,222.87900,229.46401,222.83901,228.48900,23378400
09/06/2015,228.53799,230.95400,227.92900,229.04800,28353100
10/06/2015,228.99500,229.78200,228.01000,228.80299,15904800
11/06/2015,228.85500,230.28700,228.76700,229.70500,14416000
12/06/2015,229.70500,231.05701,229.31300,229.98200,14017700
13/06/2015,229.92000,232.65199,229.21001,232.40199,13305300
14/06/2015,232.44200,234.85800,232.00400,233.54300,12165900
15/06/2015,233.42200,237.83600,233.42200,236.82300,19912100
16/06/2015,236.76500,251.74200,236.12199,250.89500,41612000
17/06/2015,250.82300,256.85300,246.47600,249.28400,43858400
18/06/2015,249.42799,252.10800,244.12700,249.00700,30980200
19/06/2015,249.04300,250.97701,243.78700,244.60600,23965300
20/06/2015,244.53000,245.82800,240.62700,245.21201,20608100
21/06/2015,245.10001,245.22400,241.88200,243.94400,10600900
22/06/2015,243.96899,247.91701,243.77901,246.99001,17692500
23/06/2015,246.92700,247.30400,243.13300,244.29601,15108700
24/06/2015,244.28200,244.34100,240.51500,240.51500,17344900
25/06/2015,240.36501,243.33200,240.36501,242.79900,16133100
26/06/2015,242.60400,243.74899,241.55299,243.59399,13983500
27/06/2015,243.54900,251.33901,243.11700,250.99001,20488600
28/06/2015,250.95500,251.17200,247.43401,249.01100,15137600
29/06/2015,248.72099,257.17300,248.58099,257.06400,34742900
30/06/2015,257.03601,267.86700,255.94600,263.07199,44533800
01/07/2015,263.34500,265.17200,255.77400,258.62100,27029800
02/07/2015,258.55200,261.63101,254.11600,255.41200,21551900
03/07/2015,255.45900,257.07700,253.50501,256.33600,19033800
04/07/2015,256.49100,261.45700,254.20000,260.88599,15620400
05/07/2015,260.80499,274.50601,258.70099,271.91299,44156100
06/07/2015,271.10800,277.42200,267.60001,269.03000,49154800
07/07/2015,269.96301,271.34100,264.83200,266.20700,28857600
08/07/2015,265.98200,272.97101,264.38599,270.78500,36980200
09/07/2015,270.82700,272.33499,267.08600,269.22800,40301200
10/07/2015,269.15601,294.59100,268.80200,284.89401,100390000
11/07/2015,284.88001,298.50601,283.53000,293.11499,41109900
12/07/2015,293.14002,314.39401,292.50501,310.86700,56405000
13/07/2015,310.82700,310.94800,281.01099,292.05399,62053900
14/07/2015,292.03400,296.14700,286.63800,287.46399,28727200
15/07/2015,288.04501,293.24799,285.36700,285.82901,27486600
16/07/2015,286.04199,291.18301,275.23999,278.08899,49482600
17/07/2015,278.09100,280.28000,272.04300,279.47199,27591400
18/07/2015,279.33099,282.52701,274.07501,274.90100,25187100
19/07/2015,274.76700,275.67001,272.51300,273.61401,15332500
20/07/2015,273.49899,278.98099,272.95999,278.98099,22711400
21/07/2015,278.88199,280.54700,275.41901,275.83301,22930700
22/07/2015,275.65701,277.66599,274.38101,277.22199,19389800
23/07/2015,277.34100,278.11099,275.71600,276.04901,18531300
24/07/2015,276.00501,289.25299,275.25400,288.27802,37199400
25/07/2015,288.16400,290.73300,286.00201,288.69699,20662200
26/07/2015,288.64002,293.05200,287.70599,292.68601,16032300
27/07/2015,292.63901,297.77399,287.45001,293.62399,30592000
28/07/2015,293.63300,296.64899,293.42300,294.42700,25453600
29/07/2015,294.48401,294.53601,288.77701,289.59000,24672600
30/07/2015,289.10300,290.12601,286.56799,287.72199,21635800
31/07/2015,287.69601,288.95902,282.34399,284.64999,23629100
01/08/2015,284.68601,284.93201,278.11200,281.60101,18995000
02/08/2015,280.44901,283.03201,277.52899,282.61401,17722200
03/08/2015,282.80600,285.47101,280.23300,281.22699,21474100
04/08/2015,281.22501,285.71500,281.22501,285.21799,21908700
05/08/2015,284.84699,285.50101,281.48801,281.88199,20128000
06/08/2015,281.90601,281.90601,278.40302,278.57700,18792100
07/08/2015,278.74100,280.39200,276.36600,279.58499,42484800
08/08/2015,279.74200,279.92801,260.70999,260.99701,58533000
09/08/2015,261.11600,267.00299,260.46799,265.08301,23789600
10/08/2015,265.47800,267.03201,262.59601,264.47000,20979400
11/08/2015,264.34201,270.38599,264.09399,270.38599,25433900
12/08/2015,270.59799,270.67300,265.46899,266.37601,26815400
13/08/2015,266.18301,266.23200,262.84100,264.07999,27685500
14/08/2015,264.13199,267.46600,261.47800,265.67999,27091200
15/08/2015,265.52899,266.66699,261.29599,261.55100,19321100
16/08/2015,261.86600,262.44000,257.04099,258.50699,29717000
17/08/2015,258.48999,260.50501,257.11700,257.97601,21617900
18/08/2015,257.92600,257.99301,211.07900,211.07900,42147200
19/08/2015,225.67101,237.40900,222.76601,226.68401,60869200
20/08/2015,226.89900,237.36501,226.89900,235.35001,32275000
21/08/2015,235.35500,236.43201,231.72400,232.56900,23173800
22/08/2015,232.66200,234.95700,222.70400,230.39000,23205900
23/08/2015,230.37601,232.70500,225.58000,228.16901,18406600
24/08/2015,228.11200,228.13901,210.44299,210.49500,59220700
25/08/2015,210.06799,226.32100,199.56700,221.60899,61089200
26/08/2015,222.07600,231.18300,220.20400,225.83099,31808000
27/08/2015,226.05000,228.64301,223.68401,224.76900,21905400
28/08/2015,224.70100,235.21899,220.92600,231.39600,31336600
29/08/2015,231.54900,233.22200,227.33000,229.78000,17142500
30/08/2015,229.89500,232.06799,226.24699,228.76100,19412600
31/08/2015,229.11400,231.95599,225.91499,230.05600,20710700
01/09/2015,230.25600,231.21600,226.86000,228.12100,20575200
02/09/2015,228.02699,230.57700,226.47501,229.28400,18760400
03/09/2015,229.32401,229.60500,226.66701,227.18300,17482000
04/09/2015,227.21500,230.89999,227.05100,230.29800,20962400
05/09/2015,230.19901,236.14301,229.44299,235.01900,20671400
06/09/2015,234.87000,242.91200,234.68100,239.84000,25473700
07/09/2015,239.93401,242.10600,238.72200,239.84700,21192200
08/09/2015,239.84599,245.78101,239.67799,243.60700,26879200
09/09/2015,243.41499,244.41600,237.82100,238.16800,23635700
10/09/2015,238.33600,241.29300,235.79100,238.47701,21215500
11/09/2015,238.32900,241.16901,238.32900,240.10700,19224700
12/09/2015,239.85500,240.12399,234.75400,235.22900,17962600
13/09/2015,235.24200,235.93500,229.33200,230.51199,18478800
14/09/2015,230.60899,232.44000,227.96100,230.64400,20997800
15/09/2015,230.49200,259.18201,229.82201,230.30400,19177800
16/09/2015,230.25000,231.21500,227.40199,229.09100,20144200
17/09/2015,229.07600,230.28500,228.92600,229.81000,18935400
18/09/2015,233.52100,234.35300,232.18500,232.97501,20242200
19/09/2015,232.85800,233.20500,231.08901,231.49300,12712600
20/09/2015,231.39900,232.36501,230.91000,231.21201,14444700
21/09/2015,231.21700,231.21700,226.52100,227.08501,19678800
22/09/2015,226.96899,232.38600,225.11700,230.61800,25009300
23/09/2015,230.93601,231.83501,229.59100,230.28301,17254100
24/09/2015,230.35800,235.64900,230.29500,234.52901,25097800
25/09/2015,234.36200,237.42700,233.68401,235.14400,22363600
26/09/2015,235.07600,235.40300,233.35800,234.34000,13724100
27/09/2015,234.13901,234.52600,232.47600,232.75700,14179900
28/09/2015,232.83600,239.33901,232.46700,239.14200,24713000
29/09/2015,239.01601,239.80200,235.92799,236.68700,22691300
30/09/2015,236.64000,237.73399,235.62900,236.06000,19743500
01/10/2015,236.00400,238.44501,235.61600,237.54900,20488800
02/10/2015,237.26401,238.54100,236.60300,237.29300,19677900
03/10/2015,237.20200,239.31500,236.94400,238.73000,16482700
04/10/2015,238.53101,238.96800,237.94000,238.25900,12999000
05/10/2015,238.14700,240.38300,237.03500,240.38300,23335900
06/10/2015,240.36400,246.93500,240.13600,246.06300,27535100
07/10/2015,246.17000,246.68100,242.58501,242.96899,22999200
08/10/2015,243.07500,244.25101,242.17900,242.30400,18515300
09/10/2015,242.49800,244.22800,242.12199,243.93100,17353100
10/10/2015,243.74001,245.31900,243.07401,244.94099,15912700
11/10/2015,244.74200,247.24300,244.15199,247.05000,16827300
12/10/2015,246.87500,247.45400,245.17900,245.30800,17388300
13/10/2015,245.20000,250.23599,243.75700,249.50800,28198500
14/10/2015,249.49300,254.27499,248.90300,251.98900,27462600
15/10/2015,252.10700,255.96201,252.04601,254.32001,25223500
16/10/2015,254.29601,266.13501,253.92600,262.86899,35901500
17/10/2015,262.74701,273.57800,262.36700,270.64002,43199600
18/10/2015,270.90701,271.66800,260.77701,261.64301,22434300
19/10/2015,261.86099,264.82001,260.95099,263.43701,25258800
20/10/2015,263.57199,270.83499,263.22699,269.46301,30889800
21/10/2015,269.30600,270.76999,263.83899,266.27200,25637300
22/10/2015,266.49600,276.51001,266.13501,274.02301,37808600
23/10/2015,273.64899,278.68399,273.54300,276.49600,29442500
24/10/2015,276.50400,281.70599,276.50400,281.65399,25942400
25/10/2015,281.44501,294.05899,281.44501,283.67999,45717100
26/10/2015,283.62799,285.29999,280.51001,285.29999,32108800
27/10/2015,285.18100,296.21201,285.00800,293.78799,46331800
28/10/2015,293.70300,306.33099,293.70300,304.61801,50808100
29/10/2015,304.32401,318.17001,301.82300,313.85501,64495900
30/10/2015,313.94299,334.16901,313.94000,328.01502,78305000
31/10/2015,328.51199,332.77701,309.25101,314.16599,48598100
01/11/2015,315.00501,327.47199,311.88101,325.43100,37001100
02/11/2015,325.94199,365.35999,323.20902,361.18900,101918000
03/11/2015,361.87299,417.89999,357.64700,403.41699,206162000
04/11/2015,403.66400,495.56201,380.54800,411.56299,263900000
05/11/2015,408.07700,447.56101,374.58099,386.35400,151824992
06/11/2015,388.04700,395.83600,354.02499,374.47000,122687000
07/11/2015,374.26901,390.58600,372.43301,386.48200,56625100
08/11/2015,384.27802,389.89499,368.70001,373.36801,51817600
09/11/2015,374.32401,385.27802,362.89499,380.25699,68224400
10/11/2015,379.98401,381.38699,329.10800,336.81900,95797904
11/11/2015,339.82001,340.58499,300.99701,311.08402,107070000
12/11/2015,314.07901,345.08099,313.35599,338.15201,78477800
13/11/2015,338.49799,340.91400,326.07501,336.75299,52003000
14/11/2015,336.62399,338.18100,329.97000,332.90601,38612000
15/11/2015,333.05100,334.66199,317.48999,320.16599,44213100
16/11/2015,319.73499,331.62601,315.90500,330.75101,47980100
17/11/2015,330.36200,338.35001,329.61401,335.09399,51001600
18/11/2015,334.59299,336.53101,330.64002,334.59000,43783800
19/11/2015,334.67899,335.33402,325.27301,326.14899,45011100
20/11/2015,326.41101,326.47299,312.21701,322.02200,53152900
21/11/2015,322.09201,328.15900,319.59500,326.92700,28200500
22/11/2015,326.97501,327.01001,321.25900,324.53601,23439400
23/11/2015,324.35001,325.11801,321.29001,323.04599,27478900
24/11/2015,323.01401,323.05801,318.11801,320.04599,29362600
25/11/2015,320.04501,329.13400,316.76999,328.20599,41666900
26/11/2015,328.30301,366.75699,328.22900,352.68399,106105000
27/11/2015,351.86099,363.58899,347.87000,358.04199,55179100
28/11/2015,357.14099,359.53601,352.17200,357.38101,36816600
29/11/2015,357.47199,371.93900,355.66599,371.29401,40409300
30/11/2015,371.43701,382.36301,370.38300,377.32101,71701600
01/12/2015,377.41400,378.93100,356.56299,362.48801,60452200
02/12/2015,361.84500,362.23200,349.46500,359.18701,54160500
03/12/2015,359.33099,370.27499,357.41199,361.04599,50714900
04/12/2015,361.26199,363.51599,355.75699,363.18301,35784100
05/12/2015,363.72101,389.78500,363.22900,388.94901,66282200
06/12/2015,389.55499,402.80899,387.08899,388.78299,77762000
07/12/2015,389.97800,399.96899,385.41101,395.53601,63455800
08/12/2015,395.75400,415.56299,389.95001,415.56299,57801400
09/12/2015,414.44101,423.12000,406.29099,417.56299,90917200
10/12/2015,417.98801,419.50900,411.54800,415.47900,52138900
