Date,Open,High,Low,Close,Volume
24/01/2018,1.00084,1.03070,0.99225,0.99748,2620630016
25/01/2018,1.00553,1.01274,0.98736,0.99960,2571930112
26/01/2018,0.99757,1.02154,0.98577,1.00414,2957009920
27/01/2018,1.00281,1.00980,0.99223,0.99333,2051980032
28/01/2018,0.99655,1.00110,0.98128,0.98879,2546639872
29/01/2018,0.98844,1.00158,0.98172,0.99532,2031160064
30/01/2018,0.99867,1.01238,0.97544,0.98649,3108630016
31/01/2018,0.99254,1.00260,0.97140,0.99027,2663930112
01/02/2018,0.99156,1.01161,0.95477,0.98694,3498899968
02/02/2018,0.98629,1.02023,0.92514,0.99075,4785869824
03/02/2018,0.99407,1.01587,0.98288,1.00131,2488529920
04/02/2018,1.00438,1.01013,0.97521,1.01013,2504640000
05/02/2018,0.99579,1.01628,0.94478,0.99631,4078980096
06/02/2018,0.97850,1.02017,0.95832,1.01009,6247249920
07/02/2018,1.00215,1.01989,0.98465,1.00140,3307539968
08/02/2018,0.99497,1.03403,0.98753,1.01891,2466619904
09/02/2018,1.02109,1.04818,0.99505,1.00211,1631139968
10/02/2018,1.00348,1.01495,0.99335,1.00370,2628379904
11/02/2018,1.00492,1.01252,0.99273,0.99925,2431739904
12/02/2018,1.00021,1.00796,0.99081,1.00009,2457489920
13/02/2018,1.00080,1.00865,0.99593,1.00110,2226759936
14/02/2018,0.99772,1.00681,0.99329,1.00077,3066190080
15/02/2018,1.00504,1.01921,0.99720,1.00541,3286909952
16/02/2018,1.00504,1.01002,0.99675,1.00210,2605819904
17/02/2018,1.00474,1.01161,0.99692,1.00370,2797600000
18/02/2018,1.00468,1.01619,0.99883,1.00519,3124179968
19/02/2018,1.00133,1.00608,0.99404,1.00061,2546439936
20/02/2018,1.00065,1.00961,0.99408,1.00061,3126220032
21/02/2018,1.00536,1.01039,0.98870,1.00097,3459830016
22/02/2018,1.00153,1.01075,0.99400,1.00409,2904620032
23/02/2018,1.00845,1.00966,0.99370,1.00157,2815280128
24/02/2018,1.00114,1.01400,0.99389,1.00284,2417710080
25/02/2018,1.00479,1.00900,0.99623,1.00034,1968850048
26/02/2018,0.99766,1.00952,0.98968,0.99956,2362210048
27/02/2018,0.99868,1.00847,0.99164,1.00052,2473019904
28/02/2018,1.00329,1.00705,0.99279,0.99890,2414230016
01/03/2018,0.99985,1.00518,0.99568,1.00042,2285570048
02/03/2018,0.99819,1.00560,0.99444,0.99973,2172250112
03/03/2018,0.99525,1.00619,0.99348,1.00087,2181489920
04/03/2018,1.00019,1.00495,0.99529,0.99761,2133910016
05/03/2018,0.99752,1.00172,0.99502,0.99886,2227680000
06/03/2018,1.00504,1.00596,0.99626,1.00050,2491849984
07/03/2018,0.99835,1.02412,0.98138,1.00248,3037380096
08/03/2018,1.00153,1.01134,0.98573,1.00591,2636689920
09/03/2018,0.99972,1.01349,0.98856,1.00166,3131620096
10/03/2018,0.99761,1.01348,0.99494,1.00519,2218810112
11/03/2018,1.00347,1.01356,0.99471,1.00384,2394810112
12/03/2018,1.00018,1.01408,0.98853,1.00235,2155559936
13/03/2018,1.00184,1.01209,0.98720,0.99984,1890040064
14/03/2018,0.99658,1.02033,0.99134,1.00275,2151670016
15/03/2018,1.00066,1.01192,0.98494,1.00128,2259869952
16/03/2018,0.99751,1.01151,0.98957,0.99855,1872050048
17/03/2018,1.00155,1.00959,0.99073,1.00162,1687920000
18/03/2018,1.00517,1.01352,0.97978,1.00308,2639470080
19/03/2018,0.98219,1.02082,0.98219,0.98987,2638089984
20/03/2018,1.00602,1.00633,0.98957,0.99683,2506319872
21/03/2018,0.99694,1.00901,0.99265,0.99924,2353890048
22/03/2018,0.99946,1.01118,0.99347,0.99898,2171849984
23/03/2018,0.99922,1.00861,0.99024,0.99024,1995699968
24/03/2018,1.00164,1.00910,0.99430,1.00910,1785500032
25/03/2018,1.00012,1.01018,0.99448,0.99969,1511320064
26/03/2018,0.99660,1.01308,0.98368,1.00341,2183960064
27/03/2018,1.00242,1.01292,0.98947,1.00161,2051079936
28/03/2018,1.00228,1.00999,0.99372,0.99920,1857049984
29/03/2018,1.00260,1.01102,0.98247,0.99862,2486609920
30/03/2018,0.99590,1.00847,0.97963,0.99894,2596849920
31/03/2018,0.99701,1.00849,0.99357,1.00077,1763719936
01/04/2018,0.99570,1.00985,0.98078,0.99981,1832530048
02/04/2018,1.00333,1.00725,0.98806,1.00013,1550880000
03/04/2018,0.99759,1.00704,0.99507,1.00037,1753520000
04/04/2018,1.00398,1.01452,0.99427,1.00083,1772329984
05/04/2018,1.00205,1.00976,0.98743,1.00253,1609469952
06/04/2018,1.00031,1.01101,0.99138,1.00109,1257110016
07/04/2018,1.00174,1.00578,0.98652,0.99964,1332259968
08/04/2018,1.00153,1.00580,0.99509,0.99681,1090880000
09/04/2018,0.99754,1.00890,0.99339,0.99756,1678770048
10/04/2018,0.99695,1.00371,0.99174,0.99736,1253949952
11/04/2018,0.99759,1.00239,0.99252,1.00025,1741699968
12/04/2018,0.99641,1.02059,0.98603,0.99683,3636590080
13/04/2018,0.99584,1.00989,0.98943,0.99890,3218919936
14/04/2018,1.00183,1.00968,0.99399,0.99977,2060220032
15/04/2018,0.99631,1.00594,0.98656,0.99860,2057859968
16/04/2018,0.99888,1.01027,0.99575,0.99759,2125180032
17/04/2018,0.99722,1.00628,0.99132,0.99856,2075650048
18/04/2018,1.00066,1.00853,0.98328,0.99761,2112089984
19/04/2018,0.99791,1.00284,0.99289,0.99719,2217799936
20/04/2018,0.99755,1.00491,0.98829,0.99834,3458870016
21/04/2018,0.99707,1.00978,0.99382,0.99901,3570040064
22/04/2018,1.00431,1.01115,0.98919,0.99620,3176019968
23/04/2018,0.99513,1.00399,0.98878,0.99785,3075480064
24/04/2018,0.99897,1.00745,0.99030,1.00476,5033249792
25/04/2018,1.00509,1.01705,0.98607,0.99181,6126580224
26/04/2018,1.00226,1.00916,0.99238,0.99961,4206320128
27/04/2018,1.00205,1.00848,0.99512,1.00415,4060179968
28/04/2018,1.00078,1.00881,0.99102,0.99934,4066050048
29/04/2018,0.99887,1.01378,0.99230,0.99802,5167799808
30/04/2018,0.99755,1.01283,0.99292,0.99892,4498440192
01/05/2018,1.00025,1.01201,0.99363,1.00349,3901110016
02/05/2018,1.00062,1.00465,0.99274,0.99746,3711889920
03/05/2018,0.99627,1.00527,0.99392,0.99797,4307829760
04/05/2018,1.00581,1.00581,0.99220,0.99856,3844979968
05/05/2018,0.99945,1.00132,0.99237,0.99628,3848780032
06/05/2018,0.99591,1.00815,0.99232,0.99720,3948859904
07/05/2018,0.99535,1.00693,0.99085,0.99724,4137240064
08/05/2018,0.99875,1.00828,0.99468,1.00212,3317769984
09/05/2018,1.00202,1.00699,0.99312,1.00051,3236689920
10/05/2018,0.99942,1.01113,0.99598,1.00134,3430200064
11/05/2018,1.00407,1.01363,0.98300,1.00225,4733060096
12/05/2018,0.99975,1.01934,0.98474,1.00110,4539990016
13/05/2018,1.00049,1.00652,0.99325,1.00325,3179099904
14/05/2018,1.00197,1.01107,0.98951,1.00127,3820280064
15/05/2018,1.00054,1.01302,0.99385,1.00114,3315440128
16/05/2018,1.00215,1.01343,0.99038,0.99995,3238190080
17/05/2018,1.00062,1.00770,0.99675,1.00019,3026749952
18/05/2018,1.00249,1.00435,0.99373,1.00111,3051709952
19/05/2018,1.00021,1.00695,0.99425,1.00036,2569299968
20/05/2018,1.00147,1.00466,0.99076,0.99912,2610939904
21/05/2018,0.99959,1.00754,0.99685,1.00297,2406449920
22/05/2018,1.00313,1.00649,0.99606,1.00297,2417590016
23/05/2018,1.00077,1.01392,0.99605,1.00402,3360600064
24/05/2018,1.00135,1.01249,0.99373,0.99882,3122710016
25/05/2018,0.99929,1.01400,0.99055,1.00044,2375610112
26/05/2018,1.00297,1.00865,0.98291,0.99989,1872140032
27/05/2018,1.00176,1.00685,0.99155,0.99918,1885900032
28/05/2018,1.00057,1.01073,0.98748,1.00249,2582710016
29/05/2018,0.99927,1.00981,0.98579,1.00068,3003919872
30/05/2018,0.99949,1.00982,0.99516,0.99973,2429060096
31/05/2018,1.00200,1.00748,0.99469,0.99800,2613339904
01/06/2018,0.99909,1.00865,0.99469,1.00099,2486080000
02/06/2018,1.00018,1.00564,0.98623,0.99353,3187569920
03/06/2018,0.99203,1.00376,0.98685,1.00010,2796300032
04/06/2018,0.99771,1.00680,0.99526,1.00052,2798279936
05/06/2018,0.99926,1.01146,0.99088,1.00102,2796069888
06/06/2018,0.99792,1.01261,0.99088,1.00069,2508359936
07/06/2018,0.99946,1.00573,0.99624,0.99875,2554540032
08/06/2018,0.99994,1.00839,0.99433,1.00179,2219579904
09/06/2018,1.00206,1.01221,0.99919,1.00608,2006880000
10/06/2018,1.00937,1.01532,0.98903,0.99822,3845029888
11/06/2018,1.00530,1.01029,0.99166,1.00193,2913220096
12/06/2018,1.00404,1.01909,0.99867,1.00077,2702340096
13/06/2018,1.00475,1.02577,0.99432,1.00353,3056750080
14/06/2018,1.00195,1.01196,0.99304,1.00395,3104209920
15/06/2018,1.00163,1.01316,0.99510,1.00695,2376110080
16/06/2018,1.00387,1.01248,0.98798,1.00424,1797939968
17/06/2018,1.00487,1.00713,0.99845,1.00548,1548390016
18/06/2018,1.00339,1.01118,0.99116,1.00283,2073910016
19/06/2018,1.00363,1.00634,0.99485,1.00022,2253370112
20/06/2018,1.00171,1.01021,0.99443,0.99883,2215259904
21/06/2018,1.00054,1.00598,0.99408,1.00053,2017639936
22/06/2018,1.00124,1.02637,0.99097,1.00300,3747810048
23/06/2018,1.00137,1.01270,0.99062,1.00198,2500859904
24/06/2018,0.99888,1.02249,0.97174,1.00510,3952620032
25/06/2018,1.00487,1.00891,0.98472,1.00062,3956019968
26/06/2018,0.99883,1.00964,0.99051,1.00056,2025110016
27/06/2018,1.00239,1.00621,0.98148,0.99794,2055360000
28/06/2018,0.99882,1.00440,0.98979,0.99719,2331049984
29/06/2018,0.99605,1.01170,0.99026,1.00333,2482319872
30/06/2018,1.00301,1.01014,0.99268,0.99919,2540620032
01/07/2018,0.99732,1.00605,0.99702,0.99882,3653040128
02/07/2018,0.99940,1.00274,0.99319,0.99886,2787729920
03/07/2018,0.99745,1.00368,0.99534,1.00032,2786769920
04/07/2018,0.99886,1.00374,0.99344,0.99920,2638139904
05/07/2018,1.00117,1.01113,0.99948,1.00614,3606159872
06/07/2018,1.00701,1.01124,0.99869,1.00316,2460250112
07/07/2018,1.00170,1.00788,0.98903,1.00621,2134790016
08/07/2018,1.00461,1.00951,1.00127,1.00425,2142080000
09/07/2018,1.00460,1.01418,1.00142,1.00750,2358560000
10/07/2018,1.00731,1.01160,0.99782,1.00120,2974149888
11/07/2018,1.00091,1.01079,0.99890,1.00116,2524790016
12/07/2018,1.00228,1.00761,0.99447,0.99907,2404160000
13/07/2018,0.99938,1.01003,0.99579,1.00142,2279970048
14/07/2018,1.00225,1.00680,0.99803,1.00265,1620770048
15/07/2018,1.00238,1.00441,0.99666,0.99835,1919559936
16/07/2018,0.99897,1.00218,0.98830,0.99914,2864659968
17/07/2018,1.00231,1.00584,0.97978,1.00013,3620499968
18/07/2018,0.99948,1.00532,0.99340,1.00221,4082030080
19/07/2018,1.00081,1.00417,0.99333,0.99809,3188349952
20/07/2018,0.99892,1.00717,0.99428,1.00103,3072349952
21/07/2018,1.00130,1.00422,0.99573,1.00004,2164900096
22/07/2018,1.00122,1.01062,0.99476,0.99984,2209939968
23/07/2018,1.00083,1.00083,0.99195,0.99750,2808819968
24/07/2018,0.99792,1.00073,0.99339,0.99651,4417310208
25/07/2018,0.99237,1.00207,0.98501,0.99879,3514560000
26/07/2018,0.99674,1.00375,0.99287,0.99795,2894500096
27/07/2018,0.99955,1.00439,0.99118,0.99712,3092310016
28/07/2018,0.99561,1.00269,0.99561,0.99789,2298899968
29/07/2018,0.99640,1.00161,0.99511,0.99892,2404489984
30/07/2018,0.99932,1.00715,0.99399,0.99891,4311410000
31/07/2018,0.99971,1.00755,0.99534,0.99951,3253100000
01/08/2018,0.99922,1.00445,0.99475,0.99941,3059190000
02/08/2018,0.99875,1.00277,0.99520,1.00066,2539460000
03/08/2018,1.00138,1.00409,0.99576,0.99910,2843800000
04/08/2018,1.00019,1.00456,0.99334,0.99851,2526060000
05/08/2018,0.99797,1.00261,0.99625,0.99935,2204100000
06/08/2018,1.00184,1.00320,0.99817,1.00095,2336390000
07/08/2018,0.99942,1.02623,0.99527,1.00154,2942000000
08/08/2018,1.00164,1.01703,0.99135,1.00169,3421800000
09/08/2018,1.00074,1.00680,0.97946,1.00424,2626630000
10/08/2018,1.00134,1.01462,0.99189,1.00158,2887490000
11/08/2018,1.00034,1.00985,0.97854,1.00985,2630390000
12/08/2018,1.00587,1.00728,0.99493,1.00049,4066320000
13/08/2018,1.00092,1.02054,0.99466,1.00393,2596380000
14/08/2018,1.00433,1.01792,0.99197,0.99754,3917750000
15/08/2018,0.99503,1.00841,0.99325,1.00125,3277720000
16/08/2018,1.00054,1.01058,0.99399,1.00122,2741290000
17/08/2018,1.00390,1.01200,0.99406,0.99776,3783430000
18/08/2018,1.00242,1.01400,0.99648,1.00286,3247510000
19/08/2018,1.00537,1.00822,0.99686,1.00052,2622560000
20/08/2018,1.00019,1.01739,0.99701,1.00539,2596870000
21/08/2018,1.00814,1.00827,0.99536,1.00070,2350790000
22/08/2018,1.00049,1.01178,0.98112,1.00035,3325510000
23/08/2018,1.00135,1.00425,0.99364,0.99898,2392970000
24/08/2018,0.99843,1.00896,0.99429,1.00178,2850500000
25/08/2018,0.99854,1.00382,0.99527,1.00100,1958700000
26/08/2018,1.00321,1.00795,0.99775,0.99923,1946530000
27/08/2018,1.00164,1.00641,0.98321,0.99780,2718980000
28/08/2018,0.99767,1.00349,0.99196,0.99940,2991530000
29/08/2018,1.00019,1.01503,0.99111,1.00066,3024040000
30/08/2018,0.99974,1.00512,0.99212,1.00003,2764870000
31/08/2018,1.00151,1.00855,0.99604,1.00351,2659230000
01/09/2018,1.00170,1.00375,0.98515,0.99681,2910380000
02/09/2018,0.99687,1.00766,0.99339,0.99784,2844130000
03/09/2018,0.99540,1.00407,0.99301,0.99864,2530750000
04/09/2018,0.99963,1.00426,0.99340,0.99952,2758550000
05/09/2018,0.99986,1.03077,0.99740,1.00795,4000180000
06/09/2018,1.00635,1.03331,0.98916,1.00091,3695980000
07/09/2018,1.00309,1.01475,0.99625,1.00636,2778320000
08/09/2018,1.00628,1.01954,0.99732,1.00428,2345090000
09/09/2018,1.00234,1.01580,0.96835,1.00498,2470930000
10/09/2018,0.99883,1.01088,0.99504,1.00128,2300220000
11/09/2018,0.99645,1.01658,0.99645,1.00454,2375530000
12/09/2018,1.00316,1.01368,0.98943,1.00125,2512200000
13/09/2018,1.00073,1.00939,0.98696,1.00635,3009780000
14/09/2018,0.99898,1.01941,0.98827,1.00236,2804570000
15/09/2018,1.00694,1.00925,0.99375,1.00086,2112840000
16/09/2018,1.00439,1.01407,0.99519,1.00096,2103110000
17/09/2018,0.99901,1.01177,0.99528,1.00411,2854420000
18/09/2018,1.00780,1.00780,0.98062,1.00225,2687350000
19/09/2018,1.00619,1.01216,0.96457,1.00069,2635660000
20/09/2018,0.99945,1.00642,0.99049,1.00154,2689090000
21/09/2018,0.99870,1.01796,0.97515,0.99443,5090540000
22/09/2018,0.99205,1.01560,0.98272,1.00092,3352660000
23/09/2018,0.99616,1.00975,0.99273,0.99951,2804770000
24/09/2018,0.99941,1.01310,0.99428,1.00063,2852810000
25/09/2018,1.00536,1.01140,0.99306,1.00044,3572280000
26/09/2018,1.00224,1.00995,0.99090,1.00213,3380990000
27/09/2018,1.00129,1.00860,0.97787,0.99711,3408680000
28/09/2018,0.99479,1.01350,0.98815,1.00142,3447280000
29/09/2018,1.00230,1.00625,0.99084,0.99960,3249000000
30/09/2018,1.00152,1.00765,0.99104,1.00036,3307320000
01/10/2018,0.99682,1.00919,0.99373,0.99793,3069480000
02/10/2018,0.99538,1.00470,0.99400,0.99974,2818190000
03/10/2018,1.00387,1.00907,0.99140,0.99857,2812780000
04/10/2018,0.99834,1.00306,0.98840,0.99619,2374680000
05/10/2018,0.99620,1.00321,0.99000,0.99578,2330830000
06/10/2018,0.99650,1.00423,0.99578,0.99718,2238520000
07/10/2018,0.99794,1.00375,0.99255,0.99662,2187670000
08/10/2018,0.99623,1.00011,0.99006,0.99581,2594100000
09/10/2018,0.99637,0.99983,0.99190,0.99678,2183500000
10/10/2018,0.99533,1.00183,0.99080,0.99350,2295300000
11/10/2018,0.99293,1.01755,0.98725,0.99303,3772600000
12/10/2018,0.99870,0.99870,0.98367,0.99410,2962380000
13/10/2018,0.99504,0.99546,0.98494,0.98805,1961540000
14/10/2018,0.98787,0.99591,0.98421,0.98957,2008170000
15/10/2018,0.99308,0.99308,0.92528,0.98014,5891700000
16/10/2018,0.97924,0.98536,0.96941,0.97515,2585550000
17/10/2018,0.97708,0.97869,0.96632,0.97123,2569210000
18/10/2018,0.97252,0.98508,0.96732,0.98086,2485030000
19/10/2018,0.98129,0.98928,0.97802,0.98771,2322570000
20/10/2018,0.98824,0.99088,0.97760,0.98383,2094040000
21/10/2018,0.98435,0.98885,0.97500,0.98355,2188330000
22/10/2018,0.98573,0.99521,0.97633,0.98400,2213350000
23/10/2018,0.98491,0.99037,0.98253,0.98796,2111740000
24/10/2018,0.98601,0.98861,0.98247,0.98861,1781560000
25/10/2018,0.99044,0.99149,0.98489,0.98879,1677800000
26/10/2018,0.98857,0.99048,0.98131,0.98979,1881270000
27/10/2018,0.98778,0.99734,0.98701,0.99310,1671750000
28/10/2018,0.99522,0.99889,0.99155,0.99845,1729890000
29/10/2018,0.99636,1.00551,0.99168,0.99686,2296810000
30/10/2018,0.99593,0.99980,0.98421,0.99667,1983070000
31/10/2018,0.99854,1.01124,0.98389,0.98812,2152470000
01/11/2018,0.98739,1.01788,0.98729,0.99172,2043660000
02/11/2018,0.99071,0.99615,0.97693,0.99350,2373920000
03/11/2018,0.99310,1.00605,0.99288,0.99943,2117390000
04/11/2018,0.99902,1.00154,0.94572,0.98871,2955200000
05/11/2018,0.98985,1.00721,0.98985,0.99318,2757810000
06/11/2018,0.99481,0.99688,0.98782,0.99280,3076640000
07/11/2018,0.99352,0.99849,0.98945,0.99327,3266710000
08/11/2018,0.99225,0.99974,0.98954,0.99433,2951660000
09/11/2018,0.99438,0.99994,0.98875,0.99483,2643090000
10/11/2018,0.99540,0.99899,0.99066,0.99718,2558040000
11/11/2018,0.99720,1.00027,0.99046,0.99046,2634060000
12/11/2018,0.99027,0.99759,0.98720,0.98915,2716680000
13/11/2018,0.98784,0.99480,0.97994,0.98512,2679670000
14/11/2018,0.98320,1.00305,0.96419,0.96664,4749050000
15/11/2018,0.97258,0.99257,0.96245,0.98202,4956910000
16/11/2018,0.98318,0.99234,0.97904,0.98703,3454560000
17/11/2018,0.98996,0.99290,0.98477,0.98587,2909490000
18/11/2018,0.98522,0.99497,0.98333,0.99253,3037000000
19/11/2018,0.99396,1.00462,0.97619,0.98273,5189080000
20/11/2018,0.97755,0.99301,0.95001,0.96880,5908970000
21/11/2018,0.97345,0.99645,0.96466,0.98750,4348950000
22/11/2018,0.98478,0.99980,0.98057,0.99819,3287830000
23/11/2018,0.99091,1.00140,0.97576,0.98257,3775250000
24/11/2018,0.98185,0.99302,0.96487,0.98022,3549490000
25/11/2018,0.97848,0.99060,0.96122,0.98097,5223930000
26/11/2018,0.97503,0.99257,0.96792,0.97724,4696030000
27/11/2018,0.97898,0.99170,0.96628,0.98426,4071230000
28/11/2018,0.98332,1.00637,0.98009,0.99862,4765620000
29/11/2018,0.99516,1.00640,0.99206,0.99738,4348557871
30/11/2018,0.99660,1.00501,0.98652,0.99182,4065662222
01/12/2018,0.99496,1.01590,0.98221,1.00105,3306556081
02/12/2018,0.99984,1.00375,0.99335,0.99837,3221855294
03/12/2018,0.99668,1.01093,0.98905,0.99659,3069963646
04/12/2018,0.99533,1.00729,0.98401,1.00003,3048831081
05/12/2018,1.00082,1.00431,0.98674,0.99297,3119796461
06/12/2018,0.99140,1.00514,0.98208,0.99830,3702066873
07/12/2018,0.99880,1.01394,0.99076,1.00143,4636871756
08/12/2018,1.00231,1.02151,0.99674,1.01998,3700874976
09/12/2018,1.01711,1.02041,1.00854,1.01550,3210392369
10/12/2018,1.01518,1.02373,1.01181,1.01660,3208473004
11/12/2018,1.01782,1.02162,1.00513,1.00979,3002221768
12/12/2018,1.01429,1.01756,1.00642,1.00976,2623601152
13/12/2018,1.01032,1.01289,0.99670,1.00338,2657124589
14/12/2018,1.00317,1.00839,0.99619,1.00220,2751719689
15/12/2018,1.00370,1.00833,0.99862,1.00499,2191631708
16/12/2018,1.00502,1.01084,0.99703,1.00634,2322330505
17/12/2018,1.00697,1.01538,0.99543,1.00994,3775394830
18/12/2018,1.00985,1.01636,1.00225,1.01287,4567397832
19/12/2018,1.01080,1.02348,1.00962,1.02236,5315586579
20/12/2018,1.02402,1.03500,1.01231,1.01942,6967777735
21/12/2018,1.02313,1.02838,1.00804,1.01551,5957952408
22/12/2018,1.01156,1.02117,1.00875,1.02081,4244056323
23/12/2018,1.01536,1.02638,1.01232,1.01596,5243877298
24/12/2018,1.01606,1.03069,1.00449,1.01578,6912098933
25/12/2018,1.01701,1.03289,1.00891,1.01905,5493940637
26/12/2018,1.02194,1.03233,1.01171,1.01955,4461185016
27/12/2018,1.02317,1.04349,1.01580,1.02417,3977540744
28/12/2018,1.02257,1.03215,0.99709,1.02316,4639997631
29/12/2018,1.02395,1.04870,1.01562,1.03147,4372940348
30/12/2018,1.03051,1.03527,1.01639,1.01909,3762583033
31/12/2018,1.01973,1.02475,1.00790,1.01372,3447513904
01/01/2019,1.01529,1.02080,1.00860,1.01834,3139234963
02/01/2019,1.01753,1.02401,1.01183,1.02401,4442755398
03/01/2019,1.02065,1.02683,1.01829,1.01947,3487202823
04/01/2019,1.02356,1.02486,1.01081,1.01720,3895786727
05/01/2019,1.01553,1.02634,1.01034,1.01849,3993806914
06/01/2019,1.01814,1.02620,1.00484,1.02358,4224650070
07/01/2019,1.02235,1.02477,1.01234,1.01399,3761972510
08/01/2019,1.01437,1.02240,1.01290,1.01935,3843200052
09/01/2019,1.01982,1.02219,1.01030,1.01683,3694148978
10/01/2019,1.01754,1.04818,1.01643,1.02346,5844376311
11/01/2019,1.02764,1.02817,1.01996,1.02332,4194066259
12/01/2019,1.02472,1.02818,1.01687,1.02088,3258438567
13/01/2019,1.02077,1.03837,1.01631,1.02009,3380321686
14/01/2019,1.02021,1.02623,1.01264,1.02086,4072427029
15/01/2019,1.01903,1.02678,1.01770,1.02056,3956962447
16/01/2019,1.02213,1.02428,1.01521,1.01852,3933540777
17/01/2019,1.01677,1.01920,1.01245,1.01750,4146824182
18/01/2019,1.01645,1.02045,1.01299,1.01725,3661299223
19/01/2019,1.01294,1.02066,1.01003,1.01678,3961648844
