Date,Open,High,Low,Close,Volume
16/02/2015,1.84448,1.84862,1.79563,1.79628,1766700
17/02/2015,1.79412,1.87891,1.79260,1.85312,1824820
18/02/2015,1.85666,1.86326,1.80400,1.82816,1504230
19/02/2015,1.82521,1.85061,1.81634,1.84676,1117190
20/02/2015,1.84202,1.86406,1.83222,1.84795,1430460
21/02/2015,1.84896,1.86566,1.83509,1.84891,934224
22/02/2015,1.84988,1.86636,1.78515,1.79620,1413400
23/02/2015,1.80305,1.82299,1.78092,1.82041,1207240
24/02/2015,1.81356,1.83569,1.80436,1.82932,941910
25/02/2015,1.83000,1.83169,1.79148,1.80234,768342
26/02/2015,1.80810,1.81254,1.79320,1.81013,917184
27/02/2015,1.80117,1.87539,1.79712,1.85142,2360850
28/02/2015,1.84918,1.84921,1.81946,1.84073,1026120
01/03/2015,1.84576,1.91168,1.80783,1.89157,1697220
02/03/2015,1.89242,1.94944,1.86357,1.93610,2442300
03/03/2015,1.94220,1.97220,1.90707,1.95592,2818220
04/03/2015,1.95605,1.97365,1.92102,1.93050,2444050
05/03/2015,1.92448,1.93973,1.86444,1.91641,2042170
06/03/2015,1.92033,1.92923,1.87819,1.89782,1718100
07/03/2015,1.89359,1.91934,1.88218,1.91050,1176540
08/03/2015,1.91353,1.92286,1.87753,1.89186,1281400
09/03/2015,1.89250,1.94574,1.88913,1.94428,2713960
10/03/2015,1.94400,2.08345,1.93693,2.00906,4023500
11/03/2015,2.00824,2.03622,1.98634,2.02628,1945020
12/03/2015,2.02358,2.07173,1.99819,2.04279,2153170
13/03/2015,2.04211,2.04802,2.00796,2.00796,1702690
14/03/2015,2.00409,2.01398,1.99315,1.99605,1524990
15/03/2015,1.99462,2.03402,1.99045,2.01883,1035700
16/03/2015,2.02176,2.06163,2.01734,2.03308,1307010
17/03/2015,2.03447,2.05370,1.97721,1.98215,1493110
18/03/2015,1.98265,1.98776,1.72864,1.74254,2976040
19/03/2015,1.74365,1.79015,1.65362,1.75909,2925790
20/03/2015,1.76328,1.79233,1.75146,1.76721,1015870
21/03/2015,1.76692,1.76782,1.72552,1.74669,1025410
22/03/2015,1.74583,1.79772,1.74001,1.79772,1072060
23/03/2015,1.79968,1.79968,1.75191,1.77816,1257730
24/03/2015,1.77551,1.77783,1.65159,1.65159,2014330
25/03/2015,1.65460,1.78647,1.61117,1.67314,2189060
26/03/2015,1.67272,1.73088,1.64680,1.69549,1655180
27/03/2015,1.69120,1.69846,1.66663,1.68674,1109440
28/03/2015,1.68267,1.71639,1.67734,1.70366,843595
29/03/2015,1.70459,1.70619,1.64351,1.65568,1242080
30/03/2015,1.65646,1.68405,1.64363,1.66958,1297260
31/03/2015,1.66961,1.67999,1.64223,1.65260,1124990
01/04/2015,1.65103,1.67728,1.63036,1.66463,1245880
02/04/2015,1.66689,1.69287,1.65958,1.67781,1254970
03/04/2015,1.67682,1.70446,1.67502,1.69851,1053650
04/04/2015,1.69983,1.70437,1.67366,1.68785,794158
05/04/2015,1.68251,1.71155,1.67513,1.70082,1012920
06/04/2015,1.70164,1.71585,1.67454,1.68687,1077700
07/04/2015,1.68598,1.68724,1.66637,1.66842,898271
08/04/2015,1.66827,1.67662,1.61802,1.62750,1479550
09/04/2015,1.61959,1.63130,1.55001,1.58594,1354130
10/04/2015,1.58526,1.59109,1.51592,1.52704,1448110
11/04/2015,1.52283,1.53768,1.43900,1.45911,1329260
12/04/2015,1.45879,1.48723,1.45469,1.46247,724290
13/04/2015,1.47176,1.48304,1.36732,1.37690,1316410
14/04/2015,1.37585,1.39102,1.33622,1.37848,1669170
15/04/2015,1.37596,1.42054,1.34508,1.38300,1230190
16/04/2015,1.38324,1.43193,1.37302,1.42145,1098160
17/04/2015,1.42154,1.44178,1.39607,1.40913,1127080
18/04/2015,1.40984,1.42272,1.38813,1.40993,733823
19/04/2015,1.40987,1.42595,1.37942,1.38917,984396
20/04/2015,1.38429,1.41502,1.37896,1.40896,959972
21/04/2015,1.40810,1.43396,1.39687,1.42388,1055230
22/04/2015,1.43220,1.47248,1.42139,1.45419,1130670
23/04/2015,1.45531,1.46304,1.44215,1.46175,727959
24/04/2015,1.45821,1.46217,1.41695,1.41928,1008680
25/04/2015,1.42041,1.43009,1.39670,1.40291,868387
26/04/2015,1.39950,1.40261,1.30402,1.32117,1292150
27/04/2015,1.32185,1.39635,1.32185,1.38348,1465060
28/04/2015,1.38264,1.38634,1.35215,1.36402,1014190
29/04/2015,1.36257,1.36815,1.34949,1.36132,1372440
30/04/2015,1.36098,1.45457,1.35812,1.43984,2039930
01/05/2015,1.44285,1.44847,1.40650,1.40659,1169670
02/05/2015,1.40725,1.42600,1.40189,1.42153,807758
03/05/2015,1.41980,1.45274,1.41396,1.43270,1673860
04/05/2015,1.43461,1.45060,1.40541,1.40766,1462600
05/05/2015,1.41488,1.42214,1.38988,1.40664,1229630
06/05/2015,1.40633,1.41090,1.38607,1.38890,1100820
07/05/2015,1.38973,1.48722,1.38305,1.45518,1742090
08/05/2015,1.45490,1.49181,1.44182,1.48108,1444320
09/05/2015,1.48048,1.49066,1.44166,1.44831,1323730
10/05/2015,1.44830,1.45387,1.42273,1.43874,993855
11/05/2015,1.43852,1.45286,1.43191,1.43733,826032
12/05/2015,1.43881,1.45132,1.42760,1.44562,723296
13/05/2015,1.44381,1.48309,1.44381,1.45142,1913000
14/05/2015,1.45004,1.45799,1.43729,1.44777,1078360
15/05/2015,1.44784,1.45626,1.44698,1.45429,691297
16/05/2015,1.45470,1.45477,1.39956,1.44613,757344
17/05/2015,1.44647,1.45895,1.44635,1.45414,481714
18/05/2015,1.45364,1.46443,1.44165,1.44637,630744
19/05/2015,1.44678,1.45608,1.44325,1.45319,516737
20/05/2015,1.45352,1.46200,1.44950,1.45919,892369
21/05/2015,1.46075,1.48433,1.45597,1.47806,1109240
22/05/2015,1.47949,1.87511,1.47922,1.83230,5017600
23/05/2015,1.83130,1.90414,1.77192,1.78646,2701800
24/05/2015,1.78738,1.83910,1.78723,1.83117,1725070
25/05/2015,1.83341,1.84417,1.78762,1.80332,1457180
26/05/2015,1.80270,1.81731,1.79254,1.81731,1381530
27/05/2015,1.81612,1.87039,1.81070,1.84502,1675280
28/05/2015,1.84700,1.85597,1.82909,1.84075,1301610
29/05/2015,1.84060,1.84415,1.81398,1.83135,1762870
30/05/2015,1.83017,1.83819,1.80806,1.81312,1327450
31/05/2015,1.81209,1.81374,1.62958,1.63708,2071950
01/06/2015,1.63856,1.67766,1.59339,1.61601,1998470
02/06/2015,1.61608,1.67572,1.60637,1.66997,1370450
03/06/2015,1.67050,1.70264,1.66145,1.68718,1162310
04/06/2015,1.68667,1.68909,1.66373,1.66835,1065250
05/06/2015,1.66929,1.77234,1.66540,1.76057,1474750
06/06/2015,1.76106,1.78495,1.75082,1.75981,1184500
07/06/2015,1.75850,1.77311,1.71926,1.73053,1160830
08/06/2015,1.73182,1.79946,1.72855,1.78646,1710280
09/06/2015,1.78491,1.80303,1.78262,1.79582,1480430
10/06/2015,1.79665,1.79686,1.74773,1.75924,1212820
11/06/2015,1.75915,1.79968,1.75766,1.79216,1048480
12/06/2015,1.78960,1.81068,1.78838,1.80219,963104
13/06/2015,1.80274,1.86233,1.79720,1.86153,1470540
14/06/2015,1.86078,2.07149,1.85398,2.00287,3128440
15/06/2015,2.00235,2.02729,1.99320,2.01825,1895750
16/06/2015,2.01804,2.87846,2.00867,2.87659,10053700
17/06/2015,2.89642,3.19535,2.72191,2.88862,13038800
18/06/2015,2.89033,3.12908,2.88293,3.09507,7435550
19/06/2015,3.09533,3.11926,2.68658,2.80730,7275770
20/06/2015,2.81020,3.09212,2.75109,3.03591,5729100
21/06/2015,3.03519,3.04910,2.90466,3.02236,3196090
22/06/2015,3.02145,3.04618,2.95914,3.02846,3039690
23/06/2015,3.02777,3.02777,2.97063,2.97453,2332310
24/06/2015,2.97423,2.97423,2.77863,2.77863,3317430
25/06/2015,2.77278,2.89388,2.68781,2.85033,4221940
26/06/2015,2.84674,2.90831,2.82234,2.86024,2100370
27/06/2015,2.86143,3.11658,2.85597,3.10317,4570240
28/06/2015,3.09358,3.30582,3.02262,3.30582,2837150
29/06/2015,3.18773,3.82034,3.03305,3.73650,12726600
30/06/2015,3.74412,4.34331,3.72664,4.08676,15390500
01/07/2015,4.08600,4.11425,3.84370,3.92427,7113180
02/07/2015,3.92664,4.16220,3.92268,4.06537,6288460
03/07/2015,4.06233,4.13092,4.06101,4.11531,4281280
04/07/2015,4.11832,4.13928,4.05846,4.11353,3939060
05/07/2015,4.12690,4.95272,4.03697,4.95272,14069300
06/07/2015,4.94700,5.69067,4.67224,5.41723,22969200
07/07/2015,5.43707,5.48493,4.89927,5.23463,13570800
08/07/2015,5.24678,6.38862,5.13940,6.36112,23234900
09/07/2015,6.35645,7.83326,5.99581,7.53694,42419800
10/07/2015,7.52701,8.72748,4.06863,4.50522,62612600
11/07/2015,4.47577,4.78966,3.70533,4.37382,19647300
12/07/2015,4.38751,5.38402,4.34778,5.28725,19203600
13/07/2015,5.29992,5.29992,4.31990,4.67990,14296100
14/07/2015,4.68284,4.88742,4.47981,4.64989,5418730
15/07/2015,4.64896,4.72049,4.14464,4.21409,7539760
16/07/2015,4.19748,4.26772,3.29972,3.68978,17295300
17/07/2015,3.72079,3.93342,3.55029,3.78681,9454510
18/07/2015,3.78299,4.22592,3.77685,4.00188,8471440
19/07/2015,4.00438,4.07472,3.65895,3.76611,4693260
20/07/2015,3.77032,3.93859,3.73374,3.93859,4242190
21/07/2015,3.93053,4.00784,3.76621,3.76621,4431730
22/07/2015,3.78298,3.84070,3.68424,3.82366,2892200
23/07/2015,3.82554,3.85061,3.76051,3.78444,2177740
24/07/2015,3.78946,4.72562,3.75973,4.60183,14874300
25/07/2015,4.59776,4.88126,4.47234,4.63199,10288900
26/07/2015,4.63255,4.75200,4.43693,4.66232,7946990
27/07/2015,4.68313,4.73974,4.58612,4.67137,5164400
28/07/2015,4.67001,5.13669,4.65021,5.05840,10629300
29/07/2015,5.04962,5.09908,4.72398,4.79768,6609040
30/07/2015,4.79262,4.79262,4.50806,4.57803,5420630
31/07/2015,4.58220,4.76697,4.50986,4.64104,4640650
01/08/2015,4.63908,4.64418,4.07290,4.15320,6284530
02/08/2015,4.08738,4.19908,3.85891,4.17491,6950580
03/08/2015,4.16947,4.37425,4.03877,4.16219,5494590
04/08/2015,4.18342,4.47226,4.18262,4.37793,4323960
05/08/2015,4.37433,4.42543,4.30105,4.34922,2565020
06/08/2015,4.34900,4.36223,4.02367,4.06467,3879570
07/08/2015,4.06334,4.22069,3.97027,4.20828,4192810
08/08/2015,4.22099,4.22364,3.83542,3.85475,4917730
09/08/2015,3.84339,3.98426,3.81139,3.89859,3064680
10/08/2015,3.90080,3.98013,3.89761,3.94888,2239890
11/08/2015,3.94874,4.15955,3.94295,4.15955,3426300
12/08/2015,4.14334,4.15755,3.97444,3.98545,3519900
13/08/2015,3.97227,3.97251,3.84041,3.88034,2409030
14/08/2015,3.88069,4.06731,3.86480,4.02623,3157170
15/08/2015,4.02249,4.04187,3.91511,3.92546,2016290
16/08/2015,3.93203,3.98654,3.89236,3.95228,3197720
17/08/2015,3.96332,4.03499,3.93534,3.98396,2289060
18/08/2015,3.98368,3.99957,3.43770,3.46971,3464380
19/08/2015,3.47965,3.61915,3.35854,3.47782,5742670
20/08/2015,3.47081,3.62497,3.47081,3.60509,2882900
21/08/2015,3.60023,3.64309,3.54829,3.56502,1720630
22/08/2015,3.56256,3.59079,3.45897,3.51123,1913720
23/08/2015,3.51328,3.54009,3.35316,3.39447,2066020
24/08/2015,3.39258,3.39258,2.96611,2.99474,7278630
25/08/2015,2.98477,3.05319,2.54379,2.93720,11404300
26/08/2015,2.94969,3.03967,2.83658,2.94651,4551630
27/08/2015,2.94614,2.99020,2.83645,2.86605,1936130
28/08/2015,2.84239,2.96003,2.70522,2.90629,4186540
29/08/2015,2.91616,2.94650,2.82430,2.87651,1706060
30/08/2015,2.87156,2.90530,2.75934,2.84840,1497480
31/08/2015,2.85323,2.86248,2.78997,2.84207,1752920
01/09/2015,2.84742,2.87549,2.80563,2.82001,1376040
02/09/2015,2.81981,2.82813,2.75730,2.79545,2423010
03/09/2015,2.79669,2.80446,2.57997,2.63314,2210590
04/09/2015,2.63814,2.72467,2.63334,2.70112,1441530
05/09/2015,2.70205,2.94305,2.66153,2.91954,2666820
06/09/2015,2.91782,3.11515,2.90331,3.04807,4281360
07/09/2015,3.03900,3.10386,2.98669,3.04590,2254530
08/09/2015,3.04737,3.12862,3.01400,3.04738,2566300
09/09/2015,3.04828,3.05145,2.91041,2.92392,2298470
10/09/2015,2.92465,2.97154,2.89288,2.94936,1420320
11/09/2015,2.94878,2.98439,2.94012,2.95746,1251460
12/09/2015,2.96257,2.97082,2.82292,2.82555,1517440
13/09/2015,2.82479,2.85467,2.77492,2.81594,1328080
14/09/2015,2.81492,2.86237,2.77806,2.84465,1135730
15/09/2015,2.84420,2.93434,2.81679,2.82319,918109
16/09/2015,2.82994,2.84561,2.77411,2.80298,1192860
17/09/2015,2.80622,2.92958,2.79593,2.90637,1626720
18/09/2015,2.91062,3.00732,2.89598,2.95696,1572740
19/09/2015,2.95491,2.96110,2.85999,2.87358,897801
20/09/2015,2.87507,2.87524,2.82986,2.84644,989389
21/09/2015,2.85372,2.85500,2.79523,2.79913,1027230
22/09/2015,2.79847,2.87878,2.79587,2.84465,1442340
23/09/2015,2.85505,2.89729,2.85186,2.86555,901921
24/09/2015,2.87151,2.94836,2.87072,2.92998,1328450
25/09/2015,2.93324,2.94878,2.88703,2.89286,959962
26/09/2015,2.89472,2.90442,2.86845,2.88688,531617
27/09/2015,2.88899,2.89741,2.86505,2.87116,748001
28/09/2015,2.88133,3.07525,2.87811,3.07280,2604270
29/09/2015,3.10265,3.17200,2.96999,2.96999,2896120
30/09/2015,2.96609,3.04918,2.96609,3.00978,1371090
01/10/2015,3.01390,3.05272,2.95597,3.00192,1644010
02/10/2015,2.99683,3.01522,2.97673,2.99320,1132180
03/10/2015,2.99867,3.03714,2.99069,3.03008,1051760
04/10/2015,3.03292,3.05736,2.99798,3.01436,982441
05/10/2015,3.02106,3.03254,2.98571,3.01599,1277060
06/10/2015,3.02012,3.15590,3.01068,3.14593,1972700
07/10/2015,3.14897,3.16240,3.05587,3.05858,1695270
08/10/2015,3.06134,3.07697,3.04768,3.06403,1137940
09/10/2015,3.06913,3.11212,3.06446,3.10797,978079
10/10/2015,3.11235,3.13598,3.08847,3.10599,1000850
11/10/2015,3.10868,3.15026,3.08498,3.14504,1222700
12/10/2015,3.14903,3.17299,3.13253,3.13720,1252010
13/10/2015,3.13909,3.18884,3.11275,3.17974,1605970
14/10/2015,3.18153,3.19590,3.09890,3.14418,1781770
15/10/2015,3.14995,3.15939,3.09912,3.10489,1428290
16/10/2015,3.10864,3.14205,3.09473,3.10735,1472800
17/10/2015,3.11124,3.15579,3.03511,3.07154,2454780
18/10/2015,3.07411,3.08412,3.00498,3.02279,1217780
19/10/2015,3.03062,3.05480,3.00669,3.04797,1239570
20/10/2015,3.05258,3.09473,3.05258,3.09260,1163340
21/10/2015,3.09344,3.11633,3.06230,3.07515,988482
22/10/2015,3.08079,3.14128,3.07233,3.11465,1215290
23/10/2015,3.12043,3.12812,3.09293,3.11154,1196600
24/10/2015,3.11266,3.11965,3.07777,3.09986,955111
25/10/2015,3.10972,3.13901,3.06579,3.06579,1656730
26/10/2015,3.07110,3.10786,3.06557,3.10443,1119820
27/10/2015,3.10703,3.10768,3.08200,3.09455,1102490
28/10/2015,3.09930,3.11053,3.08558,3.10077,1433200
29/10/2015,3.10248,3.92944,3.05851,3.78221,11455900
30/10/2015,3.76857,4.19904,3.74030,4.06168,12206200
31/10/2015,4.08356,4.11520,3.76542,3.80433,5425140
01/11/2015,3.81509,3.98662,3.76895,3.95930,3801480
02/11/2015,3.98289,4.20158,3.93917,4.16490,6302390
03/11/2015,4.17497,4.79592,4.10050,4.58980,18600100
04/11/2015,4.57990,5.32450,4.05451,4.23022,22553800
05/11/2015,4.19955,4.41189,3.76763,3.96164,13017300
06/11/2015,3.94524,3.97091,3.45145,3.54801,8761900
07/11/2015,3.55124,3.67768,3.54856,3.59887,2638500
08/11/2015,3.61987,3.65773,3.40995,3.41907,2399540
09/11/2015,3.43286,3.44808,3.25931,3.39662,4195940
10/11/2015,3.40039,3.45545,3.04143,3.11515,5565520
11/11/2015,3.11711,3.12101,2.94258,2.96939,3648510
12/11/2015,2.97215,3.28611,2.97215,3.27870,4133180
13/11/2015,3.26864,3.28729,3.15460,3.22599,2247490
14/11/2015,3.22337,3.24585,3.18268,3.19461,1293740
15/11/2015,3.19864,3.21844,3.05506,3.06580,1750230
16/11/2015,3.06645,3.19410,3.04743,3.18945,1578010
17/11/2015,3.19037,3.22676,3.16317,3.20198,1607020
18/11/2015,3.19891,3.20931,3.16834,3.18551,1425920
19/11/2015,3.19123,3.21427,3.12710,3.13361,1448970
20/11/2015,3.13604,3.14076,3.06938,3.11557,1698240
21/11/2015,3.11744,3.16052,3.10564,3.15027,1057060
22/11/2015,3.16329,3.16355,3.11482,3.13683,1070770
23/11/2015,3.14389,3.14672,3.11133,3.12410,1389260
24/11/2015,3.13036,3.13070,3.08787,3.10783,1510060
25/11/2015,3.11383,3.34444,3.09277,3.34444,2877300
26/11/2015,3.35139,3.71631,3.35139,3.60834,8700000
27/11/2015,3.60140,3.62843,3.51932,3.57861,2780650
28/11/2015,3.57541,3.57895,3.46477,3.52259,1691790
29/11/2015,3.53436,3.68060,3.49924,3.66973,2720390
30/11/2015,3.66437,3.73746,3.57929,3.62122,3339320
01/12/2015,3.62608,3.63516,3.40248,3.43490,2841630
02/12/2015,3.43093,3.43550,3.30366,3.34225,2452500
03/12/2015,3.34672,3.44107,3.33691,3.37749,1943430
04/12/2015,3.38233,3.38735,3.34374,3.36181,1333170
05/12/2015,3.36994,3.54074,3.36994,3.52372,2664550
06/12/2015,3.52538,3.57842,3.44769,3.47310,4063170
07/12/2015,3.45255,3.69169,3.44711,3.64514,4210900
08/12/2015,3.64767,3.68692,3.54508,3.68692,2744880
09/12/2015,3.68282,3.74053,3.60726,3.66903,4506800
10/12/2015,3.66964,3.67945,3.58964,3.66394,2538190
11/12/2015,3.67299,3.85486,3.67101,3.83645,5086460
