Date,Open,High,Low,Close,Volume
28/07/2018,0.45460,0.45617,0.44970,0.45367,157346000
29/07/2018,0.45661,0.45714,0.45025,0.45331,191966000
30/07/2018,0.45347,0.45455,0.43696,0.44611,247714000
31/07/2018,0.44589,0.44612,0.42775,0.43523,228767000
01/08/2018,0.43556,0.45913,0.42717,0.44585,323200000
02/08/2018,0.44702,0.44765,0.42994,0.43025,204898000
03/08/2018,0.43040,0.44363,0.42648,0.44057,278870000
04/08/2018,0.44104,0.44306,0.42713,0.42851,185678000
05/08/2018,0.42858,0.43459,0.42752,0.43364,186848000
06/08/2018,0.43389,0.43579,0.40668,0.41408,242075000
07/08/2018,0.41378,0.41592,0.37953,0.38101,244448000
08/08/2018,0.38088,0.38088,0.32700,0.33194,360857000
09/08/2018,0.33377,0.35965,0.33261,0.34677,325775000
10/08/2018,0.34617,0.34797,0.31691,0.32043,249264000
11/08/2018,0.32112,0.32121,0.29158,0.30126,284423000
12/08/2018,0.30060,0.30938,0.29706,0.29787,178827000
13/08/2018,0.29757,0.31068,0.27654,0.27747,235117000
14/08/2018,0.27874,0.27962,0.25398,0.27427,276768000
15/08/2018,0.27680,0.30174,0.27680,0.28201,332432000
16/08/2018,0.28203,0.30096,0.27820,0.29244,238219000
17/08/2018,0.29281,0.37362,0.29277,0.36668,497206000
18/08/2018,0.36303,0.36995,0.31712,0.32710,434332000
19/08/2018,0.32736,0.35308,0.32195,0.34398,327300000
20/08/2018,0.34445,0.35169,0.31769,0.31928,311144000
21/08/2018,0.31822,0.33810,0.31698,0.33518,248735000
22/08/2018,0.33443,0.35012,0.31661,0.31980,286845000
23/08/2018,0.31957,0.32881,0.31918,0.32771,217578000
24/08/2018,0.32739,0.32858,0.31822,0.32761,244571000
25/08/2018,0.32765,0.33153,0.32447,0.32823,167363000
26/08/2018,0.32816,0.32833,0.32057,0.32378,168718000
27/08/2018,0.32364,0.33778,0.32307,0.33690,227284000
28/08/2018,0.33753,0.35680,0.33497,0.35184,329550000
29/08/2018,0.35083,0.35375,0.34124,0.34480,275908000
30/08/2018,0.34455,0.34664,0.32564,0.33544,263925000
31/08/2018,0.33547,0.33899,0.32837,0.33533,219139000
01/09/2018,0.33531,0.35266,0.33447,0.34772,257267000
02/09/2018,0.34732,0.34954,0.33839,0.34252,240907000
03/09/2018,0.34314,0.34368,0.33454,0.33596,201147000
04/09/2018,0.33518,0.34032,0.33031,0.33165,241419000
05/09/2018,0.33147,0.33410,0.28360,0.28360,344488000
06/09/2018,0.28350,0.30533,0.27611,0.30271,329763000
07/09/2018,0.30143,0.30531,0.28729,0.29144,213961000
08/09/2018,0.29112,0.29621,0.27379,0.27933,169208000
09/09/2018,0.27866,0.29126,0.27448,0.27868,168991000
10/09/2018,0.28024,0.28211,0.26382,0.27032,204958000
11/09/2018,0.27017,0.27492,0.25592,0.26371,200330000
12/09/2018,0.26317,0.27263,0.25576,0.27009,298449000
13/09/2018,0.27078,0.28466,0.26785,0.28058,311799000
14/09/2018,0.28118,0.28494,0.27386,0.27716,269029000
15/09/2018,0.27701,0.28356,0.27677,0.28201,205361000
16/09/2018,0.28172,0.28185,0.27655,0.28117,197009000
17/09/2018,0.28155,0.28336,0.26818,0.27225,246489000
18/09/2018,0.27145,0.33265,0.27101,0.32186,600216000
19/09/2018,0.32032,0.33473,0.31385,0.32605,489609000
20/09/2018,0.32644,0.47747,0.32235,0.44992,1291360000
21/09/2018,0.45284,0.76938,0.42905,0.56146,4101490000
22/09/2018,0.56547,0.60911,0.49574,0.57080,2411430000
23/09/2018,0.57522,0.59503,0.55965,0.57069,1043970000
24/09/2018,0.57061,0.58038,0.48965,0.49471,1034380000
25/09/2018,0.48762,0.54606,0.44152,0.52694,1639680000
26/09/2018,0.52029,0.56671,0.49150,0.51631,1821610000
27/09/2018,0.51648,0.55092,0.51397,0.54138,824083000
28/09/2018,0.54303,0.54881,0.52220,0.53911,718255000
29/09/2018,0.53941,0.58743,0.52995,0.57123,1034370000
30/09/2018,0.56805,0.61870,0.56420,0.58157,1329720000
01/10/2018,0.58351,0.60234,0.53735,0.57646,1412800000
02/10/2018,0.57715,0.57715,0.51829,0.52084,743705000
03/10/2018,0.51722,0.53610,0.51227,0.52816,789229000
04/10/2018,0.52889,0.54716,0.52625,0.52661,621615000
05/10/2018,0.52753,0.53043,0.51032,0.51903,589636000
06/10/2018,0.51935,0.52088,0.47053,0.48808,672167000
07/10/2018,0.49027,0.49027,0.46989,0.48204,548645000
08/10/2018,0.48402,0.49659,0.47939,0.48975,540832000
09/10/2018,0.49060,0.49113,0.47112,0.47986,416867000
10/10/2018,0.47915,0.47915,0.45904,0.46239,412207000
11/10/2018,0.46150,0.46150,0.38161,0.38313,791202000
12/10/2018,0.37931,0.43954,0.37891,0.41912,820154000
13/10/2018,0.41629,0.42562,0.41452,0.41888,373875000
14/10/2018,0.41857,0.42499,0.40146,0.40329,289195000
15/10/2018,0.40165,0.47213,0.39670,0.44732,1041470000
16/10/2018,0.44807,0.47099,0.44532,0.47025,605102000
17/10/2018,0.46970,0.47852,0.46034,0.46820,526538000
18/10/2018,0.46765,0.47462,0.44729,0.45773,476876000
19/10/2018,0.45734,0.46063,0.45037,0.45418,303401000
20/10/2018,0.45394,0.46190,0.45107,0.45915,277061000
21/10/2018,0.45886,0.46363,0.45541,0.45669,262867000
22/10/2018,0.45609,0.45819,0.45058,0.45311,249302000
23/10/2018,0.45307,0.47160,0.43964,0.46206,445238000
24/10/2018,0.46151,0.46707,0.45450,0.45724,295115000
25/10/2018,0.45578,0.46277,0.45268,0.45805,273380000
26/10/2018,0.45696,0.46029,0.45362,0.45929,235514000
27/10/2018,0.45918,0.46038,0.45528,0.45635,211006000
28/10/2018,0.45717,0.46393,0.45546,0.46241,280005000
29/10/2018,0.46160,0.46213,0.43706,0.44151,341648000
30/10/2018,0.44197,0.44831,0.44088,0.44476,245858000
31/10/2018,0.44527,0.45040,0.43876,0.44838,367008000
01/11/2018,0.44862,0.45630,0.44607,0.45572,346501000
02/11/2018,0.45651,0.46145,0.45573,0.45869,401300000
03/11/2018,0.45890,0.45914,0.45445,0.45567,275311000
04/11/2018,0.45523,0.47072,0.44994,0.46269,429629000
05/11/2018,0.46144,0.49741,0.46077,0.49741,556519000
06/11/2018,0.49710,0.56055,0.49710,0.54908,1333160000
07/11/2018,0.54932,0.54932,0.52497,0.53571,631230000
08/11/2018,0.53664,0.53928,0.49129,0.49351,686221000
09/11/2018,0.49285,0.51551,0.49285,0.50067,509865000
10/11/2018,0.50030,0.51118,0.49979,0.50670,328038000
11/11/2018,0.50690,0.50832,0.49693,0.50591,292675000
12/11/2018,0.50783,0.52554,0.50082,0.51717,605042000
13/11/2018,0.51666,0.52515,0.50552,0.51011,521675000
14/11/2018,0.50837,0.51065,0.43040,0.47437,980604000
15/11/2018,0.47238,0.48457,0.43272,0.48171,965997000
16/11/2018,0.47923,0.48508,0.46377,0.47161,593572000
17/11/2018,0.47232,0.49673,0.46681,0.49165,607453000
18/11/2018,0.49342,0.52213,0.49033,0.51047,884280000
19/11/2018,0.51013,0.51013,0.47231,0.47817,1297340000
20/11/2018,0.48028,0.49652,0.42367,0.43473,1538310000
21/11/2018,0.43649,0.45614,0.41678,0.44765,858303000
22/11/2018,0.44795,0.44821,0.42608,0.42608,480044000
23/11/2018,0.42521,0.42821,0.39805,0.40743,774083000
24/11/2018,0.40784,0.41676,0.36735,0.37534,626279000
25/11/2018,0.37451,0.38633,0.32495,0.37455,1296590000
26/11/2018,0.37555,0.38870,0.34202,0.35545,1032000000
27/11/2018,0.35398,0.36765,0.34299,0.36016,600169000
28/11/2018,0.36031,0.40158,0.36031,0.39056,774818000
29/11/2018,0.39186,0.39247,0.37379,0.37956,629900577
30/11/2018,0.38054,0.38102,0.35521,0.36246,512041152
01/12/2018,0.36256,0.37706,0.35708,0.37291,397266566
02/12/2018,0.37216,0.37839,0.36573,0.36763,335732170
03/12/2018,0.36860,0.36860,0.34698,0.34875,392651603
04/12/2018,0.34853,0.36143,0.34253,0.35223,445334425
05/12/2018,0.35235,0.35331,0.33824,0.33824,400526135
06/12/2018,0.33708,0.34250,0.31036,0.31094,517551018
07/12/2018,0.31084,0.31106,0.29135,0.30200,667331347
08/12/2018,0.30244,0.31819,0.29723,0.30727,463529471
09/12/2018,0.30645,0.32014,0.30467,0.31337,430122747
10/12/2018,0.31349,0.31621,0.30060,0.30377,386627711
11/12/2018,0.30310,0.31034,0.29810,0.30135,394872461
12/12/2018,0.30067,0.31115,0.30067,0.30732,370325300
13/12/2018,0.30766,0.30780,0.29812,0.30003,303413883
14/12/2018,0.29997,0.30015,0.28511,0.28879,320266797
15/12/2018,0.28870,0.29137,0.28252,0.28588,277696890
16/12/2018,0.28591,0.29417,0.28589,0.28793,316135928
17/12/2018,0.28810,0.33650,0.28694,0.32845,639336585
18/12/2018,0.32902,0.35016,0.32529,0.35016,753758217
19/12/2018,0.35506,0.39333,0.34820,0.35196,1041279272
20/12/2018,0.34736,0.38897,0.34706,0.37820,1006287680
21/12/2018,0.37676,0.38409,0.35404,0.35857,724747471
22/12/2018,0.35889,0.36297,0.34987,0.36231,487175830
23/12/2018,0.36305,0.38148,0.36181,0.37127,634162707
24/12/2018,0.37240,0.44848,0.37240,0.40680,1688430313
25/12/2018,0.40844,0.40844,0.36936,0.38087,955306080
26/12/2018,0.37999,0.39133,0.36344,0.37869,690588635
27/12/2018,0.37911,0.37961,0.33628,0.34116,575821047
28/12/2018,0.34181,0.37942,0.33914,0.37685,765420103
29/12/2018,0.37835,0.38394,0.36708,0.36725,617892297
30/12/2018,0.36525,0.37115,0.36226,0.36958,486955034
31/12/2018,0.37105,0.37379,0.35079,0.35271,501793515
01/01/2019,0.35251,0.36477,0.35040,0.36477,449347622
02/01/2019,0.36568,0.37802,0.35957,0.37524,543216669
03/01/2019,0.37451,0.37451,0.35768,0.36022,438873803
04/01/2019,0.35975,0.36464,0.35279,0.35675,450633876
05/01/2019,0.35635,0.36107,0.35399,0.35528,452090239
06/01/2019,0.35475,0.36966,0.35259,0.36840,492558794
07/01/2019,0.36885,0.37791,0.36339,0.36435,499028522
08/01/2019,0.36442,0.37099,0.36073,0.36532,499493490
09/01/2019,0.36589,0.37352,0.36476,0.37089,455908708
10/01/2019,0.37146,0.38195,0.32716,0.33265,839535352
11/01/2019,0.33128,0.33773,0.32791,0.33290,501054509
12/01/2019,0.33300,0.33638,0.32803,0.32880,376386863
13/01/2019,0.32866,0.33360,0.31710,0.31786,452358902
14/01/2019,0.31835,0.33794,0.31835,0.33377,545540174
15/01/2019,0.33391,0.33650,0.32401,0.32718,429283720
16/01/2019,0.32695,0.33480,0.32617,0.32970,438731638
17/01/2019,0.32969,0.33016,0.32574,0.32935,433446502
18/01/2019,0.32920,0.32949,0.32186,0.32428,376280714
19/01/2019,0.32570,0.33375,0.32491,0.33100,420070097
20/01/2019,0.33122,0.33215,0.31761,0.32118,407205881
21/01/2019,0.32118,0.32259,0.31744,0.32079,363940431
22/01/2019,0.32108,0.32108,0.31346,0.31949,434125854
23/01/2019,0.31957,0.32030,0.31492,0.31649,375671478
24/01/2019,0.31642,0.31890,0.31443,0.31760,344960253
25/01/2019,0.31786,0.31907,0.31382,0.31717,360076505
26/01/2019,0.31726,0.31933,0.31424,0.31424,346413648
27/01/2019,0.31485,0.31527,0.30837,0.30944,362599965
28/01/2019,0.30936,0.30988,0.28656,0.29486,584796818
29/01/2019,0.29506,0.29622,0.28589,0.28956,454631055
